text,id,length,has_url,has_phone,label
"야, 주말에 나랑 영화 보러 가자! 예매는 여기서 할 수 있어 <URL>. 그리고 만나기 전에 카톡으로 연락해줘 <PHONE>! ㅎㅎ",ham_inf_292,74,1,1,0
"이번 주말에 영화 보러 가는 거 어때? <PHONE>으로 연락해줘, 시간 조정할게! ㅎㅎ",ham_inf_293,49,0,1,0
"이번 주말에 예쁜 카페 가보고 싶은데, 여기 URL에 멋진 사진 있어 😍 <URL> 같이 가자!",ham_inf_294,53,1,0,0
혹시 주말에 만날까? 나 <PHONE>으로 연락해 줘! ㅎㅎ,ham_inf_295,33,0,1,0
"야, 너 오늘 저녁 뭐해? 시간 되면 <URL> 여기서 만나서 맥주 한 잔 하자! 연락해줘~ <PHONE> 😊",ham_inf_296,61,1,1,0
"야! 요즘 뜨는 카페 찾았는데 완전 분위기 짱이야~ 여긴 <URL>에 더 많은 사진이 올라와 있어, 한번 봐봐! 😊✨",ham_inf_297,65,1,0,0
야! 넷플릭스 영화 추천해줬던 거 기억나? 그거 <URL>에서 보니까 진짜 재밌더라! 너도 꼭 한번 봐봐~ 😊,ham_inf_298,61,1,0,0
"야, 이번 주말에 뭐할 건데? 시간 되면 여기서 보자! <URL> 가볼 만한 곳이 많아^^",ham_inf_299,50,1,0,0
"야, 나 오늘 저녁 7시에 영화를 보려고 하는데 같이 갈래? 전화는 <PHONE>으로 주면 되! ㅋㅋ",ham_inf_300,56,0,1,0
오늘 저녁에 만날까? 7시쯤에 <PHONE>으로 연락해줘~😊,ham_inf_301,33,0,1,0
요즘에 친구가 추천한 이 카페 진짜 대박이라던데! 여기 링크 좀 찾아봤더니 <URL>에 사진도 엄청 예쁘게 나와 있어~ 😍 같이 가면 좋겠다!,ham_inf_302,79,1,0,0
어제 그 재밌는 영상 봤어? 거기서 저기 <URL> 클릭하면 더 많은 이야기 들을 수 있어! ㅎㅎ,ham_inf_303,54,1,0,0
"야, 다음 주에 미팅 있잖아, 그날 시간 괜찮으면 <PHONE>으로 연락해줘! ㅎㅎ 같이 밥이나 먹으자!",ham_inf_304,58,0,1,0
어제 본 영화 진짜 재밌었어! 예고편 보려면 여기 가봐 <URL> 꼭 챙겨봐~ ㅎㅎ,ham_inf_305,46,1,0,0
"야, 우리 주말에 영화 보러 갈 건데, <PHONE>으로 시간 정해서 알려줘!ㅎㅎ",ham_inf_306,45,0,1,0
요즘 어떻게 지내? 저번 주에 갔던 카페 사진 구경하고 싶으면 여기 봐 <URL> 궁금한 거 있으면 언제든지 연락해 <PHONE>~ ㅎㅎ,ham_inf_307,76,1,1,0
"혹시 저번에 말했던 그 카페 주소를 보내줄래? <URL> 거기 진짜 분위기 좋더라, 나도 다시 가고 싶어 ㅎㅎ <PHONE>으로 보내줘~!",ham_inf_308,77,1,1,0
"너 듣기만 해도 좋던 그 맛집을 찾았어! 여기 링크 첨부할게, <URL> 그리고 혹시 내 전화번호도 필요하면 <PHONE>으로 연락줘ㅎㅎ 같이 가자!",ham_inf_309,83,1,1,0
"야, 요즘 핫한 카페 알아? 여기서 다들 찍는 거 보니까 나도 가보고 싶더라니까! <URL> 확인해봐~~ 😄",ham_inf_310,60,1,0,0
오랜만에 만나서 이야기 좀 할까? <PHONE>으로 연락줘! 재밌는 얘기 많이 해줄게 ㅎㅎ,ham_inf_311,50,0,1,0
오늘 모임 시간 예약했어! 링크는 여기야 <URL> 그리고 혹시 늦을까 봐 내 번호도 줘! <PHONE>로 연락해주면 좋겠어~ 😊,ham_inf_312,72,1,1,0
"어제 보낸 그 영화 포스터 완전 꿀잼이었어! 링크 여기 있어 <URL>, 궁금하면 나한테 전화해줘 <PHONE>! ㅎㅎ",ham_inf_313,66,1,1,0
"야, 나 요즘 이 사이트에서 재밌는 글 많이 읽고 있는데, 여기도 한번 가봐! <URL> 진짜 시간 순삭이야 ㅎㅎ",ham_inf_314,63,1,0,0
"이번 주말에 놀러 가려고 하는데, 여기 여기 사진이랑 정보도 있으니 확인해봐! <URL> 그리고 혹시 시간 괜찮으면 같이 가자~ 내 번호는 <PHONE>이야! 😊",ham_inf_315,90,1,1,0
"너 요즘 뭐해? 내일 간단히 밥 먹을까? <URL> 여기 링크도 첨부할게, 시간 되면 연락줘! <PHONE>도 입력해줘~ ㅎㅎ",ham_inf_316,70,1,1,0
"요즘에 새로 오픈한 카페 진짜 괜찮다고 하더라, 여기 사이트 한 번 들어가 봐 <URL>, 그리고 궁금한 거 있으면 나한테 문의해, 전화는 <PHONE>으로 줘도 돼! ㅎㅎ",ham_inf_317,96,1,1,0
"너 요즘 뭐해? 나 저녁에 친구들이랑 만나는데, 혹시 <PHONE>으로 연락해도 돼? 시간 맞춰서 같이 가자~ 😊",ham_inf_318,63,0,1,0
이번 주말에 할인 받으려면 여기에서 확인해봐야 해! <URL> ㅋㅋ 보고 싶었던 거들 있어서 완전 기대돼!✨,ham_inf_319,60,1,0,0
요즘 정말 바쁘지? 우리 조만간 얼굴 보기로 해~ 나 <PHONE>으로 연락해줘! ㅎㅎ,ham_inf_320,48,0,1,0
"그냥 오늘은 집에 박혀있으니까, 혹시 연락할 일이 있으면 여기(<PHONE>)로 해줘! 나중에 시간 나면 이 사이트(<URL>)도 같이 보자! 재밌어 보이던데 ㅎㅎ",ham_inf_321,91,1,1,0
"야, 혹시 이 공연 티켓 예매하려면 여기 링크로 가봐야 해! <URL> 나도 너랑 같이 가고 싶다~ 😊",ham_inf_322,57,1,0,0
어제 재밌게 놀았으니까 다음 주말에 또 만나자! 여기 링크 보내줄게 <URL> 혹시 연락할 일이 있으면 이 번호로 해줘 <PHONE> 😊,ham_inf_323,76,1,1,0
"요즘 내가 자주 가는 카페 번호가 <PHONE>이야, 거기 음료 진짜 맛있어! 가보자~ㅎㅎ",ham_inf_324,50,0,1,0
이번 주 토요일에 만날 때 이 링크에서 확인해봐야 할 것들이 있어! <URL> 어때? ㅎㅎ,ham_inf_325,50,1,0,0
이번 주말에 만날까? 여기서 시간 정해봐줘! <URL> 그리고 너의 전화번호도 다시 알려줘~ <PHONE> ㅎㅎ,ham_inf_326,62,1,1,0
"이번 주 토요일에 미미네 카페에서 만나기로 했잖아! 주소는 여기야 <URL>, 전화는 <PHONE>이니 미리 예약해둬~ ㅎㅎ 더 좋은 자리 잡자!",ham_inf_327,81,1,1,0
"아이, 우리 그 영화 진짜 재밌었지? 다음엔 꼭 같이 봐야 해! 혹시 전화번호 <PHONE> 바꿨으면 알려줘~ ㅎㅎ",ham_inf_328,64,0,1,0
주말에 같이 영화 보러 가자~ <PHONE>으로 시간 맞춰서 연락해! ㅎㅎ,ham_inf_329,41,0,1,0
"야, 집 가는 길에 이사 준비 좀 도와줄래? 한 2시간 정도 일 도와줄 수 있어? <PHONE>으로 문자해줘~ 😊",ham_inf_330,63,0,1,0
"이거 진짜 재밌다! 혹시 더 알고 싶으면 여기서 확인해봐 <URL> 나중에 전화로도 얘기하자, 내 번호는 <PHONE>야 😄",ham_inf_331,69,1,1,0
"어제 친구들하고 재밌게 놀았는데 사진 올릴게, 여기 링크 <URL>에 다 있어! 다음엔 꼭 같이 가자~ 😄 혹시 내 번호 <PHONE>로 문자해줘!",ham_inf_332,82,1,1,0
"요즘 잘 지내? 나 오늘 저녁 7시에 시간 되면 <PHONE>으로 연락 부탁해, 맛있는 거 먹으러 가자! ㅎㅎ",ham_inf_333,61,0,1,0
"야, 오늘 저녁에 시간 괜찮으면 <URL>에서 예약해놓은 식당 한번 가볼래? 내 번호는 <PHONE>이니까, 궁금한 거 있으면 연락해줘! ㅋㅋ",ham_inf_334,79,1,1,0
"야, 오늘 저녁에 모임 가는데, 혹시 이거 보고 올래? <URL> 연락처는 여기야 <PHONE>, 같이 가면 재밌을 것 같은데! 😄",ham_inf_335,73,1,1,0
"주말에 놀러 갈건데, 네가 저번에 말한 <PHONE> 연락처 잊어버려서 다시 한 번 보내줄 수 있어? ㅎㅎ",ham_inf_336,59,0,1,0
요즘 너무 바빠서 못 만났네 ㅠㅠ 다음 주에 시간 되면 여기서 커피 한잔 어때? <URL> 혹시 연락하기 힘들면 <PHONE>으로 간단하게 달라~!,ham_inf_337,82,1,1,0
"아 요즘 너무 바빠서 연락 못했는데, 언제 시간 괜찮아? 전화할게 <PHONE>!! ㅠㅠ",ham_inf_338,49,0,1,0
"어제 영화 보던 중에 갑자기 <PHONE>이 생각났는데, 너도 그 영화 보고 나서 연락해줘! ㅋㅋ",ham_inf_339,54,0,1,0
"이번 주말에 같이 소풍 가자! <URL>에서 장소 확인하고, 나 연락처도 보내줄게 <PHONE>ㅎㅎ 기대된다!",ham_inf_340,61,1,1,0
주말에 놀러 갈까? 여기 맛집 할인 쿠폰 있어! <URL> 확인해봐~ ㅋㅋ,ham_inf_341,41,1,0,0
"내일 영화 보러 가는데 시간 괜찮아? <PHONE>으로 연락해줘, 몇 시에 만날지 정해야 할 것 같아 ㅎㅎ",ham_inf_342,59,0,1,0
"오늘 저녁에 만날 건데, 플랜은 여기에 있거든! <URL> 확인해봐~ ㅎㅎ",ham_inf_343,41,1,0,0
오늘 저녁에 맛있는 거 먹고 싶어서 이 식당 리뷰 찾아봤는데 진짜 추천해! <URL> 여기서 확인해 봐~ ㅎㅎ,ham_inf_344,61,1,0,0
"야, 나 오늘 6시에 <PHONE>으로 전화해도 괜찮아? 보고싶은데! 😄",ham_inf_345,40,0,1,0
야~ 이번에 간단한 여행 계획 세운 거 완전 재밌을 것 같아! 자세한 건 여기서 확인해봐 <URL> ㅎㅎ,ham_inf_346,58,1,0,0
"너 지금 뭐해? 저녁 먹기 전에 이거 확인해봐야 돼! 자세한 내용은 여기서 볼 수 있어: <URL> 그리고 언제 시간 비워서 전화 좀 해줘, 꼭 이야기 나누고 싶어! <PHONE>",ham_inf_347,100,1,1,0
"야, 내일 만날 때 <PHONE>으로 연락해줘! 시간 변경할 수도 있으니까ㅋㅋ 혹시 늦으면 꼭 문자해줘~",ham_inf_348,58,0,1,0
"요즘 노래 듣는 재미가 쏠쏠한데, <URL>에서 새로운 플레이리스트 하나 발견했어! 너도 한번 들어봐~ 😄",ham_inf_349,59,1,0,0
오늘 퇴근하고 만날까? 전화번호 <PHONE>으로 연락해줘~ 어디서 만나면 좋을지 고민 중이야ㅎㅎ,ham_inf_350,54,0,1,0
"야, 이번 주말에 영화 보러 갈 건데, 같이 가면 좋겠다! 연락은 <PHONE>으로 해줘~ ㅎㅎ",ham_inf_351,53,0,1,0
"야, 이번 주말에 시간되면 이 링크 한번 들어와봐 <URL>, 그리고 저녁에 간단히 전화 한통 해줘 <PHONE>ㅎㅎ!",ham_inf_352,66,1,1,0
"야, 이거 진짜 귀엽다! 😍 <URL>에서 재밌는 영상 봐봐~!",ham_inf_353,35,1,0,0
이번 주말에 놀러 오면 내가 만든 요리 공유할게~ 레시피는 여기서 볼 수 있어! <URL> 궁금한 거 있으면 전화해줘~ <PHONE> 😊,ham_inf_354,76,1,1,0
"너희 이번 주 토요일에 같이 놀러 갈 계획 세우고 있는데, 여기 링크에서 좀 더 자세히 알아봐! <URL> 👍",ham_inf_355,61,1,0,0
"야, 다음 주 제 생일인데 <URL> 여기서 간단하게 예약할 수 있어! 너도 꼭 와줘~😊",ham_inf_356,49,1,0,0
"이번 주말에 뭐할 건데? 시간이 되면 <URL> 여기서 영화 예매하고, 나랑 같이 보러 갈래? 연락은 <PHONE>으로 줘~ 😄",ham_inf_357,71,1,1,0
"야, 이번 주 토요일에 그 전시회 가려고 하는데, 시간 괜찮으면 같이 가자! 자세한 건 여기서 확인해봐 <URL> 😊",ham_inf_358,65,1,0,0
"나 오늘 저녁에 뭘 먹지 고민 중인데, 혹시 맛집 추천 좀 해줄래? 여기 괜찮은 곳 있어 <URL> 보고 전화는 <PHONE>으로 해줘! 😄",ham_inf_359,78,1,1,0
"너! 그때 그 사진 정말 좋던데, <URL>에서 확인해봐! 그리고 나중에 담배 피러 갈 때 <PHONE>으로 연락해줄래? ㅎㅎ",ham_inf_360,70,1,1,0
"오늘 저녁 뭐 할래? 나 이거 알아봤는데, <URL>에서 할인하더라! 자세한 건 전화로 <PHONE>로 물어봐~ ㅋㅋ",ham_inf_361,65,1,1,0
"이번에 맛있는 카페 찾았는데, 여기 진짜 맛있어! <URL>에서 메뉴도 보고, 혹시 가고 싶으면 <PHONE>으로 연락해줘~ 😊",ham_inf_362,71,1,1,0
"야, 이번 주말에 갈 만한 카페 찾았어! 여기 사진 진짜 예쁘니깐 한번 봐봐 <URL> ㅎㅎ",ham_inf_363,51,1,0,0
"아 오늘 저녁에 술 한잔 할 건데, 같이 올래? 메뉴는 <URL>에서 확인해봐! 혹시 올 거면 <PHONE>으로 알려줘~ ㅎㅎ",ham_inf_364,70,1,1,0
"야! 그런데 내 연락처 바뀌었어, 지금은 <PHONE>이야~ 확인해줘! ㅎㅎ",ham_inf_365,42,0,1,0
"야, 저번에 얘기한 그 카페 진짜 좋아! 주소는 여기야 <URL> 나 주말에 가려고 하는데, 너도 올래? 혹시 연락할 번호가 필요하면 <PHONE>으로 이렇게 적어줘 😄",ham_inf_366,94,1,1,0
이따가 저녁에 만날 때 그 맛집 주소 좀 보내줄래? <URL> 거기 진짜 맛있다고 유명하던데~ 그리고 내 전화번호는 <PHONE>이야! ㅋㅋ,ham_inf_367,78,1,1,0
"이거 진짜 재밌어!! 나중에 같이 보자, 여기 링크 찾았어 <URL> ㅎㅎ",ham_inf_368,41,1,0,0
"이거 진짜 대박인데, 여기 링크 한번 들어가 봐! <URL> ㅋㅋ 꼭 확인해봐~",ham_inf_369,44,1,0,0
"이번 주말에 놀러 갈 계획인데, 여기 좋은 곳 찾았어! 자세한 정보는 여기서 확인해봐 <URL> 재밌겠다 ㅎㅎ",ham_inf_370,61,1,0,0
"어제 가게에 갔는데 정말 마음에 드는 옷이 많더라구, 여기 사진도 있어 <URL>!!! 다음에 같이 가자~ 😄",ham_inf_371,61,1,0,0
"야, 나 오늘 저녁에 시간 있으면 <PHONE>으로 연락 줘! 재밌는 거 있어 ㅎㅎ",ham_inf_372,46,0,1,0
"야, 이 맛집 진짜 대박인데, 메뉴도 다양해서 좋더라! 자세히 알아보려면 여기 <URL> 가서 보고, 예약은 하기 위해서 <PHONE>으로 전화해봐~ 꼭 가봐! ㅎㅎ",ham_inf_373,92,1,1,0
"야, 다음 주에 만난 거 기억하지? 장소는 여기서 확인해봐! <URL> 재밌게 놀자~ ㅎㅎ",ham_inf_374,50,1,0,0
"야, 주말에 놀러 갈 건데 여기 가는 길 알아보고 싶어! <URL> 보고 여기 전화해봐 <PHONE>! 혹시 추가로 필요한 거 있으면 말해줘~ 😊",ham_inf_375,81,1,1,0
"야, 오늘 저녁에 영화 보러 가는데 같이 갈래? 예매한 거 여기서 확인해봐 <URL>, 번호는 <PHONE>야! 기다릴게 ㅎㅎ",ham_inf_376,70,1,1,0
"이번 주말에 영화 보려고 하는데, 너도 같이 볼래? 연락은 <PHONE>으로 해줘~ 😊",ham_inf_377,48,0,1,0
"너 요즘 푹 쉬고 있어? 나 <URL>에서 재밌는 영화 추천 받아서 이번 주말에 보려고 해, 같이 보러 갈래? 😊",ham_inf_378,63,1,0,0
"요즘 피싱 많이 돌던데, 나도 그래서 <URL> 이거 안전한지 확인해봤어! 너도 한 번 접속해봐~ ㅎㅎ",ham_inf_379,57,1,0,0
"이번 주말에 갈 만한 카페 발견했는데, 여기 진짜 예뻐요~ 사진도 올려놓았으니까 한 번 봐봐! <URL> ㅎㅎ",ham_inf_380,61,1,0,0
"야, 이거 꼭 봐야 해! 진짜 재밌어 <URL> ㅋㅋ 나랑 같이 즐기자!",ham_inf_381,40,1,0,0
"야! 내일 저녁에 같이 영화 보러 가던데, 시간 맞추면 여기서 정보 확인해봐 <URL> 그리고 만날 때는 <PHONE>으로 연락해! ㅎㅎ",ham_inf_382,76,1,1,0
주말에 나랑 같이 영화 보러 갈래? 예매는 여기서 하면 될 거야! <URL> ㅎㅎ,ham_inf_383,45,1,0,0
"이번 주말에 친구들 모임 있는데, 여기서 자세한 정보 보고 오면 좋을 듯하니까 <URL> 한번 확인해줘! 😄",ham_inf_384,60,1,0,0
"너 요즘 뭐하고 지내? 나도 궁금한데, <URL>에서 재밌는 거 많이 찾았어! 같이 보자 ㅋㅋ",ham_inf_385,52,1,0,0
"이번 주말에 영화 보러 가는데, 예매는 여기서 할 수 있어 <URL> 나도 너무 기대돼~~ ㅎㅎ",ham_inf_386,53,1,0,0
"와, 이 맛집 진짜 대박인데! 여기 링크에서 확인해봐 <URL>, 내가 보낸 후기들 보면 더 좋다니까! 😊",ham_inf_387,59,1,0,0
"이번 주말에 놀러 가기로 한 카페 여긴데, 실제로 맛있더라 <URL> 시간되면 꼭 가봐! ㅎㅎ",ham_inf_388,52,1,0,0
"안녕! 저번에 말한 그 영화 보러 가자~ 내일 7시에 만나자, 전화는 <PHONE>으로 해줘! ㅎㅎ",ham_inf_389,55,0,1,0
"야, 나 요즘 보고 싶은 것들 캡쳐해두고 있는데, 너가 추천해준 사이트 진짜 좋더라! 링크 보내줄게 <URL> 혹시 기타 정보 필요하면 전화해줘 <PHONE>~ ㅎㅎ",ham_inf_390,92,1,1,0
"야, 오늘 저녁에 저기 <URL>에서 만나서 치맥할래? 연락처는 <PHONE>으로 해줄게~ ㅎㅎ",ham_inf_391,53,1,1,0
"야, 저번에 얘기한 그 영화 오늘 보러 가는데, 너도 올래? 나 010-1234-5678로 연락해줘~ 😄",ham_inf_392,58,0,1,0
"요즘 너무 심심한데, 여기에 가면 재밌는 영상들을 많이 볼 수 있어! <URL> 한번 가보~ ㅎㅎ",ham_inf_393,54,1,0,0
오늘 저녁에 시간 괜찮으면 <PHONE>으로 연락해! 우리 오랜만에 맛있는 거 먹으러 가자~ 😊,ham_inf_394,53,0,1,0
이번 주말에 놀러 갈 때 이 링크 확인해봐! <URL> 같이 가면 재밌을 것 같아~ 😄,ham_inf_395,48,1,0,0
이번 주 토요일에 저녁 먹을 건데 <PHONE>으로 시간 좀 말해줘! 언제가 좋을까? 😊,ham_inf_396,49,0,1,0
"이번 주말에 모임 있는데, 더 궁금하면 여기 들어와봐 <URL>! 같이 놀자~ 😊",ham_inf_397,45,1,0,0
요즘 날씨 진짜 좋다~! 주말에 바람 쐴 겸 커피 한 잔 할래? 여기 카페 추천할게 <URL> 내 번호는 <PHONE>이니 연락해줘! 😄,ham_inf_398,76,1,1,0
안녕! 주말에 나랑 영화 보려면 이 링크 확인해봐~ <URL> 재미있는 거 엄청 많이 하더라! ㅎㅎ,ham_inf_399,55,1,0,0
"이번 주말에 모임 있잖아, 자세한 건 여기서 체크해봐 <URL> ㅎㅎ 너도 간다, 그치?",ham_inf_400,49,1,0,0
"오늘 저녁에 영화 보러 가는데, 시간 괜찮으면 <PHONE>으로 연락해줘~ 같이 보자! ㅎㅎ",ham_inf_401,51,0,1,0
"어제 얘기했던 그 영화 예매하고 싶은데, 혹시 <PHONE>으로 연락해줄 수 있어? ㅎㅎ",ham_inf_402,49,0,1,0
"오늘 저녁에 뭐해? 나 영화 보고 싶은데, <PHONE>으로 연락 좀 줘! 😄 같이 보자!",ham_inf_403,50,0,1,0
이번 주 토요일에 영화 보러 가는데 시간 괜찮으면 같이 가자! 연락은 <PHONE>으로 해~~ 😄,ham_inf_404,54,0,1,0
"야, 이번 주말에 같이 영화 보러 갈 건데, 영화 시작 시간 확인하려면 <PHONE>으로 연락해봐! ㅎㅎ",ham_inf_405,58,0,1,0
요즘 너무 지루해서 보고 싶은 영상 찾았어! 여기 링크 있어 <URL> 한번 봐봐~ 재밌어 ㅋㅋ,ham_inf_406,53,1,0,0
여기서 영화 예고편 봤는데 진짜 재밌어 보여! <URL>에서 확인해봐~ 나도 어서 보고 싶다 ㅎㅎ,ham_inf_407,54,1,0,0
"야, 그 사진 저기서 찍은 거 맞지? <URL> 가서 확인해봐~ 나도 나중에 보고 싶어! 전화는 <PHONE>으로 해~ ㅎㅎ",ham_inf_408,69,1,1,0
"이번 주말에 카페 갈 생각인데, <PHONE>으로 시간 맞춰봐! 😄",ham_inf_409,37,0,1,0
"야, 이번 주말에 갈 맛집 정보 여기서 확인해봐! <URL> 진짜 맛있어~ 😋",ham_inf_410,43,1,0,0
"아 맞다, 이번 주말에 영화 보러 가자! 예매할 건데, 여기 링크 확인해봐 <URL> 😄✨",ham_inf_411,50,1,0,0
"너 저번에 말한 그 카페 가보고 싶은데, 주소 좀 알려줘 <PHONE>! ㅋㅋ 같이 가자~",ham_inf_412,50,0,1,0
"아 야, 나중에 통화 좀 찔러줄래? <PHONE>으로 연락 줘~ 괜히 묻고 싶어서! ㅎㅎ",ham_inf_413,49,0,1,0
"야! 이번 주말에 캠핑 가는데, 이 사이트에서 예약했어 <URL> 혹시 관심 있으면 같이 가도 돼~ 연락은 <PHONE>으로 해줘! 😊",ham_inf_414,75,1,1,0
"야, 오늘 저녁에 시간 돼? <PHONE>으로 연락 줘~ 같이 밥 먹자고! ㅎㅎ",ham_inf_415,44,0,1,0
"야, 이거 진짜 재밌으니까 꼭 해봐! 자세한 건 여기에서 확인해봐 <URL> 😊",ham_inf_416,44,1,0,0
"이야, 오늘 저녁에 그 맛집 가보려고 하는데, 조기 예약하려면 여기를 꼭 확인해봐! <URL> 나도 같이 가고 싶어~ 전화번호는 <PHONE>이야!😊",ham_inf_417,83,1,1,0
"이거 진짜 맛있어 보이는데, <URL> 여기서 주문해봐!! 나도 나중에 같이 먹고 싶다 ㅋㅋ✨",ham_inf_418,52,1,0,0
"이번 주말에 영화 보러 가는데, 혹시 시간 괜찮으면 같이 갈래? 너도 재밌는 거 같은데! <PHONE>으로 답해줘~ 😊",ham_inf_419,66,0,1,0
어제 얘기한 그 카페 후기 보고 싶으면 여기에서 확인해봐~ <URL> 진짜 분위기 좋더라 ㅎㅎ,ham_inf_420,52,1,0,0
"야, 이번에 저녁 먹으러 갈 때 <PHONE>으로 연락해 줘! 너가 어디 있는지 궁금하니까 ㅋㅋ 빨리 보고 싶다~!",ham_inf_421,64,0,1,0
"어제 얘기한 그 영화 보고 싶은데, 혹시 <PHONE>으로 시간 맞춰서 연락해 줄래? ㅎㅎ",ham_inf_422,50,0,1,0
"이번 주말에 가벼운 산행 갈까? 예쁘게 찍은 사진도 올리고 싶어서 <URL> 참고해봐, 완전 핫스팟이야 ㅎㅎ",ham_inf_423,60,1,0,0
"어제 술 마시다 너무 재밌었는데, 다음번엔 <PHONE>으로 문자해줘! 꼭 다시 만났으면 좋겠다 ㅎㅎ",ham_inf_424,56,0,1,0
오늘 저녁에 시간 되면 <PHONE>으로 연락 줘! 맛있는 거 먹으러 가자~ 😄,ham_inf_425,44,0,1,0
"오늘 저녁 뭐 먹을지 고민 중인데, 혹시 <PHONE>으로 연락하면 좋은 아이디어 좀 줄래? ㅎㅎ",ham_inf_426,54,0,1,0
요즘 시간 괜찮으면 이 링크 한번 확인해 봐! <URL> 내일 저녁에 전화할게 <PHONE> ㅋㅋ 함께 얘기하고 싶어!,ham_inf_427,66,1,1,0
"요즘 바빠서 통화도 잘 못 했는데, 다음 주에 한번 통화하자! 내 번호 다시 줄게 <PHONE>~😊",ham_inf_428,55,0,1,0
"야, 나 이거 완전 맛있게 먹었는데, 자세한 건 여기서 확인해봐 <URL> 근데 혹시 전화 좀 해줄 수 있어? <PHONE> ㅎㅎ",ham_inf_429,72,1,1,0
이번 주 끝나고 술 마시러 가자~ <PHONE>으로 언제 괜찮은지 말해줘! ㅎㅎ,ham_inf_430,44,0,1,0
"야, 주말에 놀러 갈 건데 여기 이벤트 정보가 있어! 확인해봐 <URL> 내가 가려는 데 너도 같이 가면 좋겠다~ 전화는 <PHONE>로 해줘! ㅎㅎ",ham_inf_431,83,1,1,0
"요즘 피곤한데, 저녁 뭐 먹지? <URL> 참고해보고, 전화는 <PHONE>으로 해줘! 😊",ham_inf_432,50,1,1,0
"내가 이번 주말에 잔치하니까, 시간 나면 <PHONE>으로 연락 줘~ 같이 놀자 ㅎㅎ!",ham_inf_433,48,0,1,0
"이번 주말에 또 모임하자! 장소는 여기서 확인할 수 있어 <URL>, 그리고 시간 맞춰서 전화할게 <PHONE>~ ㅎㅎ",ham_inf_434,66,1,1,0
이번 주말에 갈 곳 다 정해졌어? 여기 너무 재밌을 것 같아! <URL>에서 확인해봐! 😄✨,ham_inf_435,51,1,0,0
"야, 내가 찾은 좋은 카페 있는데 놀러와! 여기 홈페이지 확인해봐 <URL> 넘 맛있어~ ㅋㅋ 전화는 <PHONE>으로 해줄게!",ham_inf_436,71,1,1,0
이거 너무 재밌어서 꼭 봐야 해! 여기 링크: <URL>ㅎㅎ 같이 보자!,ham_inf_437,40,1,0,0
오늘 저녁에 먹고 싶은 거 있으면 <PHONE>으로 연락해줘! 같이 고르자ㅎㅎ,ham_inf_438,43,0,1,0
"어제 저녁 너무 재밌었어! 다음에는 여기서 보자~ <URL> 그리고 전화도 꼭 해줘, 궁금해 <PHONE> ㅋㅋ",ham_inf_439,62,1,1,0
요즘 너무 바빠서 그런지 연락 잘 못했네ㅠㅠ 이따 저녁에 통화 가능해? 내 번호는 <PHONE>이야! ㅋㅋ,ham_inf_440,59,0,1,0
"야, 너 그 영화 봤어? 진짜 재밌던데! 예고편도 여기서 볼 수 있어 <URL>, 그리고 나중에 카페에서 이야기 좀 하자, 내 번호는 <PHONE>야~! 😊",ham_inf_441,87,1,1,0
"요즘 나도 한참 빠져 있는 유튜브 채널인데, 꼭 봐봐 <URL>! 그리고 다음 주에 시간 괜찮으면 같이 보러 회의도 가자~ <PHONE>으로 연락해!",ham_inf_442,83,1,1,0
"야, 오늘 저녁 뭐 할까? 혹시 시간 괜찮으면 여기에서 만나자 <URL>, 번호는 <PHONE>이야! ㅎㅎ 기대된다~",ham_inf_443,65,1,1,0
"야, 이번 주말에 바다 간다던데, 여기서 숙소 정보도 확인해봐! <URL> 재밌겠다 ㅎㅎ",ham_inf_444,49,1,0,0
요즘 너무 바빠서 그래?? 다음 주말에 시간 돼? 만나서 수다 좀 떨어야겠다 ㅋㅋ <PHONE>으로 연락해~!,ham_inf_445,61,0,1,0
"요즘 궁금한 게 있어서 <URL> 링크 한번 읽어봐줘, 진짜 재밌던데 ㅋㅋ",ham_inf_446,41,1,0,0
이번 주 토요일에 약속 잡았던 거 맞지? 시간에 맞춰서 <PHONE>으로 연락 줘! 기대된다~~ 😊,ham_inf_447,55,0,1,0
요즘 어때? 우리 모임에 대한 얘기 나눠보자! 언제 시간이 괜찮아? <PHONE>에 연락줘~ ㅎㅎ,ham_inf_448,54,0,1,0
"주말에 영화 보러 갈 건데, 시간 바꿔야 하니까 <PHONE>으로 연락 줘! ㅎㅎ",ham_inf_449,45,0,1,0
"야, 나 쇼핑하러 가는데 <URL>에서 할인 쿠폰 찾았어! 너도 보고 싶으면 <PHONE>으로 연락해줘~ 😊",ham_inf_450,60,1,1,0
"야, 이번 주에 뭐 해? 시간 되면 <PHONE>으로 연락 좀 해줘! 재밌는 계획 없어서 심심해 ㅎㅎ",ham_inf_451,56,0,1,0
"이번 주말에 나랑 같이 놀 건데, 여기서 자세한 계획 봐줘 <URL>! 궁금한 거 있으면 언제든지 전화해줘~ <PHONE> 😊",ham_inf_452,70,1,1,0
이번 주말에 가려고 하는 카페 주소가 여기야! <URL> 같이 가자~ 완전 예쁘다 ㅎㅎ,ham_inf_453,48,1,0,0
어제 얘기한 그 카페 전화번호 <PHONE>로 예약할 수 있을까? 너도 가보고 싶다고 했잖아 ㅎㅎ,ham_inf_454,54,0,1,0
"이번 주 금요일에 시간돼? <PHONE>으로 연락 좀 해줘, 같이 저녁 먹자~ ㅎㅎ",ham_inf_455,46,0,1,0
