text,id,length,has_url,has_phone,label
🎉축하합니다! 당신의 계정이 특별한 이벤트에 당첨되었습니다! 지금 바로 확인하고 <URL>에서 무료 혜택을 받아가세요! 궁금한 점은 <PHONE>으로 문의해 주세요!,C006060,92,1,1,1
축하합니다! 당신은 이번 주 특별한 혜택으로 <URL>에 가입하시면 무료로 한정된 보너스를 받으실 수 있습니다. 빠르게 참여해보세요! <PHONE>,C006065,82,1,1,1
🎉축하합니다! 당신은 <URL>에서 제공하는 무료 혜택에 당첨되었습니다! 선착순으로 신청하시면 특별한 선물을 드려요! 더 이상의 기회를 놓치지 마세요! <PHONE>,C006066,92,1,1,1
🎉긴급! 당신의 계정이 당첨되었습니다! 지금 <URL>에 접속하면 무료 혜택을 받아보실 수 있습니다. <PHONE>으로도 확인 가능합니다!,C006067,77,1,1,1
🎉당첨!🚀 당신은 <URL>에서 무료 상품을 받을 기회를 잡았습니다! 한정된 수량이라 서두르세요! <PHONE>으로 문의하기!,C006068,70,1,1,1
🎉축하합니다! 당신은 <URL>에서 한정 무료 혜택을 받았습니다. 지금 바로 확인하세요! 📞<PHONE>,C006069,58,1,1,1
🎉 한정 기회! 지금 가입하면 <URL>에서 무료 혜택을 드려요! 📱 <PHONE>으로 문의하면 더 많은 정보를 안내해 드립니다!,C006070,72,1,1,1
🎉한정 무료 혜택! 지금 <URL>를 클릭하고 간단한 본인인증 후 당첨 확인하세요! <PHONE>으로도 문의 가능!,C006071,64,1,1,1
축하합니다! 당신이 선택된 특별한 참여자입니다. 지금 <URL>에 접속하시면 한정 무료 혜택을 받아보실 수 있습니다. 빠르게 참여하세요! <PHONE>,C006072,84,1,1,1
🎉 한정 이벤트! 지금 <URL> 클릭하고 무료 체험에 참여하세요! 더 이상 가입하지 않으면 계정이 정지될 수 있습니다. 📞 <PHONE>,C006189,77,1,1,1
축하합니다! 당신은 <URL>에서 한정 무료 혜택에 당첨되셨습니다. 지금 바로 확인하시면 <PHONE>으로 연락드리겠습니다!,C006190,69,1,1,1
안녕하세요. <기관>입니다. 긴급히 본인인증을 위해 아래 링크를 클릭해 주세요! <URL> <PHONE>으로 문의 가능.,C006191,67,1,1,1
긴급! 당신의 계정이 정지되었습니다. 본인 인증을 위해 아래 링크를 클릭하세요: <URL>. <PHONE>으로 문의 주시면 도움을 드리겠습니다.,C006192,80,1,1,1
긴급! 귀하의 계정이 정지될 위기에 처해 있습니다. 지금 바로 본인 인증을 통해 문제를 해결하세요! <URL> 문의는 <PHONE>으로 연락주세요.,C006197,82,1,1,1
긴급! 당신의 계정에 문제가 발생했습니다. 아래 링크를 클릭하여 본인 인증을 진행해 주세요. <URL> 만약 인증하지 않으면 계정이 정지될 수 있습니다. <PHONE>,C006198,93,1,1,1
🎉 축하합니다! 당신의 계정이 당첨되었습니다! 한정 혜택을 놓치지 마세요. 지금 바로 확인하려면 <URL>을 클릭하세요. 궁금한 점은 <PHONE>으로 연락주세요!,C006199,91,1,1,1
긴급! 당신의 계정이 <URL>로 인해 정지될 위험에 처했습니다. 본인 인증을 통해 무료로 해결하세요! <PHONE>으로 연락 주세요.,C006200,75,1,1,1
안녕하세요! 무료 혜택이 기다리고 있습니다! 지금 <URL>에 방문하셔서 본인인증을 진행하시면 특별한 선착순 이벤트에 당첨될 수 있습니다. 궁금한 점은 <PHONE>으로 문의 주세요!,C006209,102,1,1,1
🚨 긴급! 당신의 계정이 정지되었습니다. 아래 링크를 통해 본인 인증 후 혜택을 확인하세요! <URL> 📞 문의: <PHONE>,C006210,71,1,1,1
🎉한정 이벤트! 당신이 당첨된 무료 상품을 확인하세요! 지금 바로 클릭 👉 <URL> <PHONE>으로 문의하시면 추가 혜택도 드려요!,C006211,75,1,1,1
긴급! 당신의 계정이 위험에 처했습니다. 즉시 <URL>를 통해 본인인증을 해주세요. <PHONE>으로 문의하시면 추가 혜택을 드립니다!,C006212,76,1,1,1
"안녕하세요, 고객님! 귀하의 계정에서 의심스러운 활동이 발견되었습니다. 즉시 본인 인증이 필요하니 아래 링크를 클릭해 주세요: <URL>. 빠른 조치를 취하지 않으면 계정이 정지될 수 있습니다. <PHONE>으로 문의해 주세요.",C006217,127,1,1,1
긴급 공지! 여러분의 계정이 잠시 중단되었습니다. 본인 인증을 위해 아래 링크를 클릭해 주세요: <URL>. 빠른 인증으로 혜택을 받으세요! <PHONE>으로 문의 가능합니다.,C006218,98,1,1,1
"안녕하세요, 고객님! 최근 계정에서 비정상적인 활동이 감지되었습니다. 빠른 본인 인증을 위해 아래 링크를 클릭해주세요: <URL> 긴급한 조치가 필요합니다. 궁금하신 사항은 <PHONE>으로 문의해주세요.",C006219,114,1,1,1
안녕하세요! 최근 보안 업데이트로 인해 계정이 정지될 수 있습니다. 본인 인증을 위해 아래 링크를 클릭해 주세요. <URL> <PHONE>,C006220,77,1,1,1
안녕하세요! 저희는 고객님께 특별한 혜택을 드리기 위해 연락드렸습니다. 아래 링크를 통해 무료 당첨 확인을 해보세요! <URL> 궁금하신 점은 <PHONE>으로 문의주세요.,C006245,96,1,1,1
안녕하세요! 당신의 계정이 현재 비정상적인 로그인 시도로 인해 잠길 위기에 처해 있습니다. 긴급히 본인 인증을 해주셔야 합니다. <URL>에서 인증을 진행하세요. 문의사항은 <PHONE>으로 연락주세요!,C006246,113,1,1,1
긴급! 당신의 계정이 의심스럽게 사용되고 있습니다. 즉시 확인하고 <URL>에서 본인인증을 해주셔야 합니다. 불이익이 있을 수 있으니 서두르세요! <PHONE>,C006247,89,1,1,1
"안녕하세요, <기관>입니다. 긴급 공지사항이 있습니다. 아래 링크를 통해 본인인증을 해주시면 특별한 혜택이 주어집니다! <URL> 연락처가 필요하시면 <PHONE>으로 연락주세요!",C006248,100,1,1,1
🎉한정 이벤트! 지금 가입하면 무료 혜택이 가득! 👉 <URL> 긴급한 기회 놓치지 마세요!<PHONE>,C006289,58,1,1,1
🎉축하합니다! 당신은 <URL>에서 특별한 무료 혜택을 받을 수 있는 기회를 얻었습니다! 자세한 사항은 <PHONE>으로 문의주세요. 선착순으로 진행되니 서두르세요!,C006290,92,1,1,1
긴급! 당신의 계정이 위협받고 있습니다. 지금 바로 본인인증을 통해 무료 혜택을 받으세요! <URL> <PHONE>,C006291,64,1,1,1
무료로 최신 어플리케이션을 다운받고 싶으세요? 지금 <URL>에서 한정 혜택을 확인해보세요! <PHONE>으로 문의하면 더 많은 정보를 드려요!,C006292,80,1,1,1
긴급! 당신의 노트북이 악성코드에 감염되셨나요? 무료로 해결 방법을 알려드립니다! 자세한 내용은 <URL>에서 확인하세요. 전화 상담도 가능합니다. <PHONE>,C006297,90,1,1,1
안녕하세요! 긴급하게 확인하세요! 스팸 메일로 인해 피해를 보셨군요. 저희가 무료로 복구 방법을 안내해드립니다. 지금 바로 확인하세요: <URL> 혹시 상담이 필요하시면 <PHONE>으로 연락주세요!,C006298,111,1,1,1
친구! 당신이 이번에 무료로 제공하는 보안 점검 서비스를 이용해보세요. 한정된 시간만 제공하니까 서둘러야 해요! 더 알고 싶으면 <URL> 클릭해! 혹시 궁금한 점이 있으면 <PHONE>으로 연락주세요.,C006299,113,1,1,1
무료로 최신 악성코드 검사 프로그램을 다운로드하세요! <URL> 한정된 시간 동안 제공되니 서두르세요! <PHONE>,C006300,65,1,1,1
🚨긴급🚨 당신의 계정이 위험하다는 소식! 지금 바로 <URL>에서 본인인증을 진행하면 무료 혜택을 드려요! 놓치지 마세요! <PHONE>,C006845,76,1,1,1
"축하합니다! 당신은 <URL>을 통해 한정 무료 혜택을 받게 되었습니다. 하지만 서두르세요, 선착순으로 제공됩니다! <PHONE>으로 문의 주시면 더 많은 정보 안내해 드릴게요!",C006846,99,1,1,1
🎉긴급! 당신이 우승했습니다! 무료 상품권이 당첨되셨습니다. 지금 바로 <URL>를 클릭하고 확인하세요! <PHONE>으로도 문의 가능합니다!,C006847,79,1,1,1
안녕하세요! 한정 이벤트로 <URL>에 방문하시면 무료로 소음 문제를 해결해드리는 방법을 알려드려요. 선착순으로만 진행되니 서둘러야 해요! <PHONE>으로도 문의 가능하니 힘든 마음 나누세요.,C006848,108,1,1,1
🎉축하합니다! 당신은 한정 무료 선착순 혜택에 당첨되었습니다! 지금 바로 확인하세요: <URL> 😍 추가 문의는 <PHONE>으로 연락주세요!,C007025,79,1,1,1
😱 긴급! 당신의 소중한 정보가 위험해요! 지금 <URL>를 방문하고 무료 보안 점검을 받아보세요. 내 계정이 안전한지 확인하는 혜택을 놓치지 마세요! <PHONE>,C007026,92,1,1,1
당첨! 무료로 제공되는 기회! <URL>에서 노트북 보안 점검 해보세요. 긴급하게 확인해보셔야 합니다! <PHONE>로 문의하시면 더 자세한 안내 드립니다.,C007027,87,1,1,1
긴급! 당신의 PC가 감염되었습니다! 노트북에 몰래 악성코드를 설치하고 싶다면 <URL>를 클릭하세요. 당첨된 분께는 무료로 설치 방법을 알려드립니다! 문의전화: <PHONE>,C007028,98,1,1,1
한정 무료 혜택! 지금 가입하면 최신 콘텐츠 제작 프로그램을 무료로 체험해볼 수 있어요. 기회는 지금 뿐! 자세한 사항은 <URL>를 확인하세요. 궁금한 점은 <PHONE>으로 문의주세요!,C007033,105,1,1,1
🎉무료로 콘텐츠 제작 프로그램을 획득할 수 있는 기회! <URL>에서 한정 이벤트 진행 중! 선착순으로 신청하세요! 📞<PHONE>으로 문의하시면 더 많은 정보 드립니다!,C007034,95,1,1,1
축하드립니다! 당신은 <URL>에서 선착순 무료 혜택을 받을 수 있는 기회에 당첨되셨습니다! 지금 바로 확인해보세요! <PHONE>으로 문의하시면 더 많은 정보 드립니다.,C007035,95,1,1,1
"긴급! 당신도 무료로 콘텐츠 제작 프로그램을 원하신다면, <URL>를 확인해보세요. 한정 혜택으로 지금 가입하면 특별 할인도 제공해요! <PHONE>으로 문의주세요!",C007036,92,1,1,1
긴급! 당첨 확인하세요! <URL> 클릭하고 무료 혜택 받아가세요. <PHONE>으로 간편하게 본인인증도 가능합니다!,C007053,65,1,1,1
축하합니다! <URL>를 클릭하면 한정 무료 혜택이 제공됩니다. 이벤트에 참여해보세요! <PHONE>으로 문의하시면 더 많은 정보를 드립니다.,C007054,79,1,1,1
축하합니다! 당신은 <URL>에서 특별한 혜택을 받을 수 있는 기회를 얻었습니다. 한정된 시간 동안 무료로 가입하면 추가 보너스를 드립니다! <PHONE>으로 문의해 주세요!,C007055,97,1,1,1
긴급! 당신이 선택한 <URL>을 통해 한정 무료 혜택을 받아보세요! <PHONE>으로 확인 후 빠르게 참여하세요!,C007056,64,1,1,1
긴급! 당신의 계정이 의심스러운 활동으로 정지될 수 있습니다. 지금 바로 확인하고 무료 혜택을 놓치지 마세요! <URL> <PHONE>,C007065,75,1,1,1
긴급! 무료로 최신 보안 점검 서비스를 제공합니다. <URL> 한정된 수량으로 진행되니 서둘러 신청하세요! <PHONE>,C007066,67,1,1,1
긴급! 무료로 기밀을 보호하는 방법을 알려드립니다. 지금 바로 확인하세요! <URL> <PHONE>,C007067,55,1,1,1
긴급! 무료로 제공하는 기밀 보호 방법을 확인하세요. 지금 바로 <URL> 방문해 보세요! <PHONE>으로 문의도 가능하니 놓치지 마세요!,C007068,78,1,1,1
긴급! 당신의 계정이 잠시 정지되었습니다. 본인인증으로 신속하게 복구하고 무료 혜택을 받아가세요! <URL> <PHONE>,C007585,68,1,1,1
안녕하세요! 긴급한 소식입니다. <URL>를 통해 무료로 제공되는 보안 해제 도구를 확인해보세요. 이 기회를 놓치지 마세요! <PHONE>으로 문의도 가능합니다.,C007586,90,1,1,1
안녕하세요! <URL>에서 한정 무료 체험 이벤트 진행 중이에요. 놓치면 후회할 혜택이에요! <PHONE>으로 문의하면 추가 정보 드려요.,C007587,77,1,1,1
한정판 무료 혜택! 지금 <URL>를 방문하면 특별한 보안 해제 팁을 받을 수 있어요. 궁금하면 <PHONE>으로 문의해 주세요!,C007588,72,1,1,1
"🎉긴급! 최근 유행하는 무료 보안 점검 서비스에 참여해보세요. 한정된 시간 동안 제공하며, 안전하게 해킹 테스트도 가능하답니다! <URL> <PHONE>",C007589,85,1,1,1
축하합니다! 당신은 이미 당첨되었습니다! <URL>에 접속하셔서 본인인증을 통해 특별한 혜택을 확인하세요! <PHONE>으로 문의하시면 더욱 많은 정보를 드립니다!,C007590,91,1,1,1
긴급! 당신의 계정이 위험합니다. 즉시 <URL>를 방문해서 본인인증을 해주세요. <PHONE>으로도 확인 가능!,C007591,63,1,1,1
한정 무료 이벤트! 지금 가입하면 <URL>에서 특별한 혜택을 받을 수 있어요. 당첨자는 선착순으로 발표되니 서둘러요! <PHONE>,C007592,74,1,1,1
긴급! 당신의 계정이 정지될 위기에 처했습니다. 지금 바로 <URL>를 방문하셔서 본인인증을 완료해주세요. <PHONE>으로도 문의 가능합니다!,C007597,80,1,1,1
🎉축하합니다! 당신은 <URL>에서 제공하는 특별한 이벤트에 당첨되었습니다! 한정된 혜택이니 서둘러 확인해 보세요! <PHONE>,C007598,72,1,1,1
"한정 이벤트! 무료로 최신 스마트폰 당첨 기회를 드려요! 지금 <URL> 링크 클릭하고, 간단한 본인인증만 하면 바로 참여 가능! 기회는 선착순입니다! <PHONE>",C007599,92,1,1,1
축하합니다! 당신이 좋아하는 인물과 관련된 특별한 이벤트에 초대되었습니다. 무료 혜택이 가득한 이번 기회를 놓치지 마세요! 더 자세한 내용은 <URL>을 확인해 주세요. 궁금한 점은 <PHONE>으로 문의해 주세요!,C007600,120,1,1,1
긴급! 지금 바로 <URL>에 접속하면 무료 공연 예매 혜택이 제공됩니다. 선착순으로 마감되니 서두르세요! <PHONE>으로 문의 가능.,C007601,76,1,1,1
무료 공연 예매 기회! 지금 <URL>에 접속하시면 한정 혜택이 기다리고 있어요. <PHONE>으로 문의하시면 더 많은 정보 드립니다!,C007602,75,1,1,1
🚨긴급! 당신의 계정이 정지될 위기에 처했습니다. 지금 바로 확인하세요! <URL> <PHONE>,C007603,54,1,1,1
🔔한정 이벤트! 지금 <URL>에서 무료 공연 티켓을 신청하세요! 선착순으로 제공되니 서둘러야 해요! <PHONE>으로 문의 가능!,C007604,73,1,1,1
축하합니다! 지금 <URL>에서 한정수량 무료 이벤트 진행 중이에요. 선착순으로 혜택 받아가세요! <PHONE>으로 문의주시면 더 많은 정보 드릴게요.,C007605,84,1,1,1
긴급! <URL>에서 회원가입만 하면 무료로 최신 야구 경기 티켓을 얻을 수 있어요. 놓치지 마세요! <PHONE>으로 문의하면 더 많은 혜택도 안내해드려요!,C007606,88,1,1,1
🎉축하합니다! <URL>에서 진행하는 무료 야구 티켓 이벤트에 당첨되셨습니다! 선착순 혜택으로 빠르게 본인인증 후 확인해보세요! <PHONE>으로 연락드립니다.,C007607,89,1,1,1
지금 바로 한정 혜택으로 무료 야구 티켓을 받아보세요! <URL>에 접속하면 선착순으로 제공된다고 하니 빨리 가보세요! <PHONE>으로 문의하면 더 많은 정보도 얻을 수 있어요.,C007608,100,1,1,1
🎉축하합니다! 당신은 특별한 혜택을 받을 기회를 놓치지 마세요! <URL>에서 지금 바로 본인인증을 통해 무료 상품을 받아가세요! <PHONE>으로도 문의 가능합니다.,C007613,93,1,1,1
긴급! 당신의 계정이 위험에 처했습니다. 지금 <URL>에 방문해 본인인증을 완료하면 무료로 혜택을 드립니다. <PHONE>으로 문의주세요!,C007614,78,1,1,1
긴급! 이번 주 한정 무료 이벤트! <URL> 방문하고 특별 혜택을 누려보세요. <PHONE>으로 문의하면 더 많은 정보 제공!,C007615,71,1,1,1
🎉한정 무료 혜택! 이번 주말까지 <URL>에서 가입하면 영화 예매권을 선착순으로 드려요! 놓치지 마세요! <PHONE>으로 문의해 주세요.,C007616,78,1,1,1
지금 한정 이벤트로 무료 악성코드를 제공해요! 초보자도 쉽게 다룰 수 있으니 기회를 놓치지 마세요! 자세한 사항은 <URL>에서 확인하세요. 궁금한 점이 있으면 <PHONE>으로 연락주세요!,C007625,106,1,1,1
긴급! 무료로 제공되는 한정 혜택을 놓치지 마세요! <URL>에 접속하면 특별한 선착순 이벤트에 참여할 수 있어요. <PHONE>으로 문의하면 더 많은 정보도 드려요!,C007626,93,1,1,1
🎉긴급! 당신이 사랑하는 <제품>이 무료로 제공됩니다! <URL>를 클릭하고 빠르게 신청하세요! 선착순으로 혜택이 주어집니다. <PHONE>으로 문의주세요!,C007627,87,1,1,1
🎉당신이 기다려온 무료 이벤트! 지금 바로 <URL>에서 선착순으로 특별한 혜택을 받아보세요! 놓치지 마세요! 📞<PHONE>,C007628,70,1,1,1
긴급! 당신의 계정이 해킹 위험에 처했습니다. 지금 바로 <URL>을 클릭하고 무료로 보안 점검 받으세요! 본인인증 없이 간단하게 처리 가능하니 놓치지 마세요! <PHONE>,C007997,97,1,1,1
🎉긴급! 무료 혜택! 당신도 참여할 수 있는 기회가 왔어요! <URL>에 접속하시면 한정으로 제공되는 상품을 만나보실 수 있습니다. 전화문의: <PHONE>,C007998,87,1,1,1
🎉한정 이벤트! 지금 가입하면 무료 혜택을 드려요! <URL> 빠른 가입으로 놓치지 마세요! <PHONE>,C007999,59,1,1,1
축하합니다! 당신은 <URL>에서 진행하는 특별 이벤트에 당첨되었습니다! 무료 혜택을 놓치지 마세요! <PHONE>로 문의하시면 더 많은 정보 드립니다.,C008000,85,1,1,1
지금 바로 <URL>에서 한정된 무료 혜택을 누려보세요! 선착순으로 제공되니 놓치지 마세요! <PHONE>으로 문의해 주세요.,C008001,70,1,1,1
🔥긴급! 당신도 <URL>를 통해 무료로 당첨의 기회를 잡아보세요! 지금 연락주시면 <PHONE>으로 추가 혜택을 알려드릴게요!,C008002,71,1,1,1
긴급! 당신의 계정이 의심스러운 활동으로 인해 정지될 위기입니다. 지금 즉시 본인 인증을 통해 안전하게 보호하세요! <URL> <PHONE>,C008003,78,1,1,1
"🎉무료 혜택! 가입만 하면 최대 100,000원 환급! 지금 바로 확인하세요: <URL> 📞<PHONE>",C008004,58,1,1,1
🎉축하합니다! 당신의 자녀가 <장소>에서 특별한 혜택에 당첨되었습니다! 자세한 내용은 <URL>를 방문해 주세요. 문의는 <PHONE>으로 해주세요!,C008021,83,1,1,1
🎉축하합니다! 당신은 <URL>에서 특별한 무료 혜택을 받아볼 수 있습니다! 선착순으로 진행되니 서둘러 확인해보세요! <PHONE>으로 문의하시면 더 많은 정보를 드릴게요!,C008022,96,1,1,1
긴급! 🎉 당신의 자녀가 다니는 학교에서 특별한 혜택을 드립니다. 지금 <URL>를 방문하셔서 본인인증만 하면 무료로 학습 자료를 받아보실 수 있어요! <PHONE>으로도 문의 가능하니 놓치지 마세요!,C008023,112,1,1,1
🎉축하합니다! 여러분은 <URL>에서 한정 혜택을 받아보실 수 있습니다! 지금 당장 클릭해서 특별한 선착순 혜택을 놓치지 마세요! 📱<PHONE>,C008024,81,1,1,1
귀하의 컴퓨터가 <URL>에서 발견된 악성 프로그램에 감염되었을 가능성이 높습니다. 빠른 조치를 취하지 않으면 계정이 정지될 수 있습니다! <PHONE>으로 문의하세요.,C008053,94,1,1,1
귀하의 계정이 긴급히 확인이 필요합니다. <URL>를 통해 본인인증을 해주세요. 잘못 시 계정이 정지될 수 있습니다! <PHONE>으로 문의해 주세요.,C008054,84,1,1,1
긴급! 당신의 계정이 의심스러운 활동으로 인해 정지될 수 있습니다. 지금 바로 확인하고 <URL>에서 본인인증 하세요! <PHONE>으로 문의 가능합니다.,C008055,86,1,1,1
당신의 PC에서 악성코드 활동이 발견되었습니다. 긴급하게 확인해 주세요! <URL> 상담전화: <PHONE>.,C008056,61,1,1,1
긴급! 귀하의 계정이 정지될 위험이 있습니다. 지금 바로 확인하고 무료 혜택을 받아가세요! <URL> <PHONE>,C008061,64,1,1,1
당신의 계정에 위협이 감지되었습니다. 긴급하게 본인인증을 진행하세요! <URL> <PHONE>,C008062,52,1,1,1
긴급! 당신의 PC에서 악성코드 감염이 확인됐습니다. 지금 바로 <URL>를 클릭해서 무료 치료 혜택을 받아보세요! <PHONE>,C008063,72,1,1,1
긴급! 당신의 계정에서 이상한 활동이 감지됐습니다. <URL>에 접속해 본인인증을 해주세요. 빠른 조치를 취하지 않으면 계정이 정지될 수 있습니다. <PHONE>으로 문의해 주세요!,C008064,101,1,1,1
최근 계정에 이상한 로그인이 감지되었습니다. 즉시 본인 인증을 진행해야 합니다! <URL> 문의는 <PHONE>으로 연락주세요.,C008089,71,1,1,1
안녕하세요! 귀하의 계정이 해외 IP에서 접근되었습니다. 긴급히 본인인증을 하셔야 합니다. 아래 링크를 통해 확인해 주세요. <URL> 문의사항은 <PHONE>으로 연락 주세요.,C008090,99,1,1,1
"안녕하세요, 고객님! 최근 귀하의 계정에 해외 IP에서 접근한 기록이 확인되었습니다. 긴급히 본인 인증을 하셔야 계정이 정지되지 않습니다. 지금 바로 확인하세요: <URL> <PHONE>으로 문의하시면 추가 혜택을 드립니다!",C008091,125,1,1,1
"안녕하세요! 당신의 계정에 이상한 로그인이 감지되었습니다. 빠른 본인 인증을 위해 아래 링크를 클릭해 주세요: <URL>. 만약 이 작업을 하지 않으면, 계정이 정지될 수 있습니다. 궁금한 점은 <PHONE>으로 문의해 주세요!",C008092,127,1,1,1
긴급! 당신의 계정이 정지될 수 있습니다. 무료로 보호 프로그램을 제공하니 지금 바로 확인하세요. <URL> <PHONE>,C008097,68,1,1,1
🔥긴급! 무료 악성코드 예방 프로그램! 지금 등록하시면 한정 혜택으로 50% 할인된 가격에 제공해 드립니다! <URL> <PHONE>,C008098,74,1,1,1
🎉당신이 기다리던 무료 기회! <URL>를 통해 한정된 혜택을 놓치지 마세요! <PHONE>으로 문의하면 더 많은 정보를 받을 수 있어요.,C008099,77,1,1,1
무료로 제공되는 최신 보안 솔루션! 지금 바로 <URL>에 접속하시면 한정 혜택으로 안전하게 보호받을 수 있습니다. <PHONE>으로 문의하세요!,C008100,81,1,1,1
🎉한정 이벤트! 지금 가입하고 무료로 컴퓨터 성능을 2배로 끌어올리는 팁을 받아보세요! 👉 <URL> 상담은 <PHONE>으로!,C008541,71,1,1,1
긴급! 여러분의 계정이 본인인증이 필요합니다. 지금 <URL>에 접속하시면 무료로 혜택을 받을 수 있습니다. <PHONE>으로 문의주세요!,C008542,77,1,1,1
긴급! 기말고사 성적에 실망하셨나요? 지금 바로 <URL>에서 무료 재시험 혜택을 확인하세요! <PHONE>으로 문의하면 더 많은 정보도 드립니다.,C008543,82,1,1,1
긴급! 기말고사 점수 때문에 고민이라면 <URL>을 통해 무료로 특별한 혜택을 받아보세요! 본인인증 후 선착순으로 신청 가능하니 서두르세요! <PHONE>,C008544,86,1,1,1
지금 가입하면 무료로 특별 혜택을 드려요! <URL>에 접속해서 확인해보세요. <PHONE>으로 문의하시면 더 많은 정보도 드립니다!,C008545,74,1,1,1
🚨 긴급! 당신의 계정이 정지될 위험이 있습니다. 지금 바로 확인하고 무료 혜택을 놓치지 마세요! <URL> <PHONE>,C008546,68,1,1,1
긴급! 당신의 계정이 위험합니다. 지금 <URL>에서 본인인증을 통해 무료 혜택을 확인하세요! <PHONE>으로 문의해 주세요.,C008547,71,1,1,1
"🎉 한정 이벤트! 지금 <URL>에 접속하면 무료 선착순 혜택이! 계정 정지 위기, 지금 확인해보세요! <PHONE>",C008548,65,1,1,1
🎉 당신의 계정이 한정된 무료 혜택을 받을 수 있습니다! 지금 바로 <URL>를 클릭하고 본인인증을 통해 당첨 확인하세요! <PHONE>으로 문의해도 좋습니다!,C008557,89,1,1,1
🎉긴급! 당신은 <URL>에서 특별한 혜택을 받을 수 있는 기회가 왔어요! 선착순으로 응모하세요! <PHONE>로 확인하세요!,C008558,70,1,1,1
🎉당첨!🎉 당신의 계정에 긴급한 문제가 발생했습니다. 지금 바로 <URL>를 방문해 본인인증을 해주셔야 합니다. 빠르게 확인하지 않으면 계정이 정지될 수 있습니다. <PHONE>으로 문의주세요!,C008559,108,1,1,1
축하합니다! 당신은 <URL>를 통해 특별한 무료 혜택을 받을 기회를 얻었습니다. 하지만 선착순이니 서두르세요! <PHONE>으로 문의하시면 더 많은 정보 드릴게요!,C008560,92,1,1,1
긴급! 지금 <URL>를 방문하면 무료로 예상치 못한 혜택을 받을 수 있어요! <PHONE>으로 문의하면 추가 정보도 드려요!,C008565,70,1,1,1
🎉축하합니다! 당신은 한정 이벤트에 당첨되었습니다! 지금 <URL>을 방문하고 무료로 혜택을 받아보세요! <PHONE>으로 문의하세요.,C008566,75,1,1,1
🚨 긴급! 당신의 계정이 정지될 수 있습니다! 지금 <URL>에서 본인인증 후 무료 혜택을 받아가세요! <PHONE>으로 문의하기!,C008567,73,1,1,1
"긴급! <PHONE>으로 연락주시면, 무료로 큰돈을 가질 수 있는 방법을 알려드릴게요. 자세한 내용은 <URL>에서 확인하세요!",C008568,71,1,1,1
🎉긴급! 당신이 당첨된 경품이 있습니다! 지금 바로 확인하시고 <URL>에서 무료로 혜택을 받으세요! <PHONE>으로 문의하셔도 됩니다.,C008569,77,1,1,1
[기관]에서 긴급하게 본인 인증 요청이 있습니다! 아래 링크를 통해 신속히 인증해주세요. <URL> <PHONE>,C008570,63,1,1,1
"🎉축하합니다! 당신은 한정 혜택으로 최신 스마트폰에 당첨되었습니다! 👉 지금 <URL>를 방문해 본인인증 후, 무료로 수령하세요! <PHONE>으로 문의주시면 추가 정보 안내해드릴게요.",C008571,103,1,1,1
🎉 한정 이벤트! 지금 바로 <URL>를 클릭하고 본인인증 후 무료 혜택을 받아가세요! <PHONE>으로 문의하세요!,C008572,65,1,1,1
선착순으로 무료로 제공되는 최신 보안 프로그램을 다운로드하세요! 클릭하면 <URL>에서 받을 수 있어요. 이 기회를 놓치지 마세요! <PHONE>으로 문의해도 됩니다.,C008573,93,1,1,1
한정된 시간 동안 무료로 제공되는 보안 점검 서비스! 당신의 컴퓨터 안전을 위해 지금 바로 확인해보세요. 자세한 사항은 <URL>를 방문하세요. 도움이 필요하면 <PHONE>으로 연락주세요!,C008574,106,1,1,1
"축하합니다! 당신이 선착순으로 10,000원 상당의 게임 쿠폰을 받을 기회를 놓치지 마세요! 지금 <URL>을 방문해 본인인증만 하면 무료로 받을 수 있어요. <PHONE>으로 문의 주세요!",C008575,106,1,1,1
긴급! 당신의 스마트폰이 위험에 처했습니다. 지금 <URL>에서 무료 보안 점검을 받아보세요! <PHONE>으로도 문의 가능!,C008576,70,1,1,1
긴급! 당신이 선택한 무료 앱을 통해 소중한 혜택을 누릴 수 있습니다. 지금 바로 확인하고 <URL>에서 다운로드하세요! <PHONE>으로 문의하면 더 많은 정보 제공!,C008593,94,1,1,1
축하합니다! 당신은 <URL>에서 무료로 제공되는 특별 프로그램의 당첨자입니다. 지금 바로 확인해보세요! <PHONE>으로 문의하시면 더 많은 혜택을 드립니다!,C008594,89,1,1,1
축하합니다! 당신은 <URL>에서 제공하는 무료 악성코드 검사 서비스를 이용할 수 있는 당첨자입니다. 지금 바로 확인하세요! <PHONE>으로 문의해도 좋습니다.,C008595,90,1,1,1
긴급! 당신의 계정이 의심받고 있어요. 지금 확인하셔야 합니다! 무료 보안 점검 클릭: <URL>. 문의는 <PHONE>으로!,C008596,70,1,1,1
안녕하세요! 🎉 한정 기간 동안 무료 혜택을 드립니다. 지금 <URL> 클릭하고 본인인증 후 특별한 선물을 받아보세요! <PHONE>으로 문의하세요.,C008797,83,1,1,1
안녕하세요! 한정된 시간 동안 <URL>에서 무료 체험 기회를 드립니다. 지금 바로 참여하셔서 특별 혜택을 누리세요! 궁금한 점은 <PHONE>으로 문의해주세요.,C008798,90,1,1,1
안녕하세요! 한정 이벤트로 <URL>에서 무료 체험 혜택을 드려요. 지금 바로 확인해보세요! <PHONE>,C008799,59,1,1,1
